language,uni_lemma,tokens,freq,mlu,lexical_category,category,item_definition
Cantonese,swallow,吞,-8.929730667167341,6.311111111111111,verbs,action_words,吞
Cantonese,sweater,冷衫,-10.732539972581982,7.571428571428571,nouns,clothing,冷衫
Cantonese,sweep,"掃, 撥",-8.550241045462437,6.537878787878788,verbs,action_words,掃
Cantonese,sweep,"掃, 撥",-8.550241045462437,6.537878787878788,verbs,action_words,撥(開)
Cantonese,sweet,甜,-8.55778825109782,5.854961832061068,adjectives,descriptive_words,甜
Cantonese,swim,游水,-8.845470323549602,6.551020408163265,verbs,action_words,游水
Cantonese,swing (object),韆鞦,-10.668001451444411,6.666666666666667,nouns,outside,韆鞦
Cantonese,table,檯,-8.01124454472975,7.140969162995595,nouns,furniture_rooms,檯
Cantonese,take,攞,-5.776243541585575,7.148356807511737,verbs,action_words,攞
Cantonese,taxi,的士,-8.365416358450364,4.572327044025157,nouns,vehicles,的士
Cantonese,tea,茶,-8.520609247856067,5.889705882352941,nouns,food_drink,茶
Cantonese,teacher,"先生, 老師",-7.270979441192735,7.448637316561845,other,people,老師/先生
Cantonese,teapot,"水壺, 茶壺",-9.548769875573566,6.541666666666667,nouns,household,水壺/茶壺
Cantonese,telephone,電話,-7.033710187614877,5.76198347107438,nouns,household,電話
Cantonese,thank you,"多謝, 謝謝",-7.67226917789042,2.884012539184953,other,games_routines,多謝/謝謝
Cantonese,then,"咁樣, 就",-4.526905348958898,7.439181916038751,function_words,connecting_words,就
Cantonese,then,"咁樣, 就",-4.526905348958898,7.439181916038751,function_words,connecting_words,咁樣(就)
Cantonese,there,"嗰度, 嗰邊",-6.893804762923668,7.005747126436781,function_words,directions,嗰邊/嗰度
Cantonese,think,諗,-7.915137234552407,7.236,verbs,action_words,諗
Cantonese,thirsty,"口渴, 頸渴",-11.042694900885822,5.6,adjectives,descriptive_words,頸渴/口渴
Cantonese,this morning,今朝,-8.56539285048304,7.3307692307692305,other,time_words,今朝
Cantonese,though,雖然,-11.494680024628877,10,function_words,connecting_words,雖然
Cantonese,three,三,-6.1174194557407215,5.9709379128137385,function_words,quantifiers,三
Cantonese,throw,"拋, 掟",-7.2772753696495505,6.0548523206751055,verbs,action_words,掉*/抌*(垃圾)
Cantonese,throw,"拋, 掟",-7.2772753696495505,6.0548523206751055,verbs,action_words,拋
Cantonese,throw,"拋, 掟",-7.2772753696495505,6.0548523206751055,verbs,action_words,掟
Cantonese,thumb,手指公,-10.668001451444411,4.8,nouns,body_parts,手指公
Cantonese,thunder,行雷,-11.494680024628877,2.6666666666666665,nouns,outside,行雷
Cantonese,tie (action),"呔, 領呔",-9.656400539765931,7.744186046511628,nouns,clothing,(領)呔
Cantonese,tie (object),"紮, 綁",-7.3202927547332415,6.737885462555066,verbs,action_words,綁/紮
Cantonese,tiger,老虎,-8.456983551975854,5.586206896551724,nouns,animals,老虎
Cantonese,time,時間,-10.349547720325877,6.476190476190476,other,time_words,時間
Cantonese,times,次,-6.392203764962309,7.728695652173913,function_words,classifiers,次
Cantonese,tired,攰,-8.162475514453675,5.128205128205129,adjectives,descriptive_words,攰
Cantonese,tissue,"tissue, 廁紙, 紙巾",-8.117580194545784,6.132352941176471,nouns,household,廁紙/紙巾/Tissue
Cantonese,today,今日,-6.7787354331388805,7.179257362355954,other,time_words,今日
Cantonese,toe,腳趾,-8.722091302389098,6.828828828828829,nouns,body_parts,腳趾
Cantonese,tofu,豆腐,-12.341977885016082,2.5,nouns,food_drink,豆腐
Cantonese,tomato,蕃茄,-9.07114232121717,5.205128205128205,nouns,food_drink,蕃茄
Cantonese,tomorrow,聽日,-8.815617360399921,6.178217821782178,other,time_words,聽日
Cantonese,tongue,脷,-8.918801596635152,7.395604395604396,nouns,body_parts,脷
Cantonese,tonight,今晚,-9.221082468508085,7.776119402985074,other,time_words,今晚
Cantonese,tooth,牙,-7.307192130687543,7.234782608695652,nouns,body_parts,牙
Cantonese,toothbrush,牙刷,-8.897295391414188,7.096774193548387,nouns,household,牙刷
Cantonese,toothpaste,牙膏,-8.749242291455047,6.462962962962963,nouns,household,牙膏
Cantonese,touch,"掂, 揩, 摸",-7.562854391904552,6.252808988764045,verbs,action_words,摸
Cantonese,touch,"掂, 揩, 摸",-7.562854391904552,6.252808988764045,verbs,action_words,揩
Cantonese,touch,"掂, 揩, 摸",-7.562854391904552,6.252808988764045,verbs,action_words,掂
Cantonese,towel,"手巾, 毛巾",-8.293095696870738,7.239766081871345,nouns,household,毛巾/手巾
Cantonese,toy (object),玩具,-7.3202927547332415,7.240088105726873,nouns,toys,玩具
Cantonese,train,"地鐵, 火車",-7.54894596185842,5.229916897506925,nouns,vehicles,地鐵
Cantonese,train,"地鐵, 火車",-7.54894596185842,5.229916897506925,nouns,vehicles,輕鐵
Cantonese,train,"地鐵, 火車",-7.54894596185842,5.229916897506925,nouns,vehicles,火車
Cantonese,tram,"叮叮, 電車",-10.955683523896191,2.4545454545454546,nouns,vehicles,電車/叮叮
Cantonese,trash,垃圾,-8.669905549218527,6.0085470085470085,nouns,household,垃圾
Cantonese,tree,樹,-7.588387693909717,6.648414985590778,nouns,outside,樹
Cantonese,truck,貨車,-10.006602969199045,4.9,nouns,vehicles,貨車
Cantonese,try,試,-6.8995601744942885,6.969653179190751,verbs,action_words,試
Cantonese,tummy,"肚, 肚腩",-8.002510864760996,7.25764192139738,nouns,body_parts,肚/肚腩
Cantonese,tunnel,隧道,-9.489346455102764,6.176470588235294,nouns,outside,隧道
Cantonese,turn off,熄,-7.6816883998069105,6.518987341772152,verbs,action_words,熄(燈)
Cantonese,turtle,"烏龜, 龜",-8.103052093982873,5.951690821256038,nouns,animals,(烏)龜
Cantonese,tv,電視,-7.795143276040954,6.602836879432624,nouns,furniture_rooms,電視
Cantonese,tweet tweet,吱吱,-12.341977885016082,2.5,other,sounds,吱吱 (雀叫聲)
Cantonese,twist,"扭, 擰",-7.3202927547332415,4.933920704845815,verbs,action_words,扭
Cantonese,twist,"扭, 擰",-7.3202927547332415,4.933920704845815,verbs,action_words,擰
Cantonese,two,二,-6.249160843647813,6.223813112283346,function_words,quantifiers,二
Cantonese,ugly,醜樣,-8.416709652837914,4.900662251655629,adjectives,descriptive_words,醜樣
Cantonese,uh oh,哎吔,-5.85836097940773,4.739551478083588,other,sounds,哎吔
Cantonese,umbrella,遮,-7.492555184503545,6.43455497382199,nouns,outside,遮
Cantonese,uncle,"uncle, 伯伯, 叔叔, 姨丈, 舅父",-7.00283852394779,6.0673076923076925,other,people,伯伯
Cantonese,uncle,"uncle, 伯伯, 叔叔, 姨丈, 舅父",-7.00283852394779,6.0673076923076925,other,people,叔叔/Uncle
Cantonese,uncle,"uncle, 伯伯, 叔叔, 姨丈, 舅父",-7.00283852394779,6.0673076923076925,other,people,姑丈
Cantonese,uncle,"uncle, 伯伯, 叔叔, 姨丈, 舅父",-7.00283852394779,6.0673076923076925,other,people,舅父
Cantonese,uncle,"uncle, 伯伯, 叔叔, 姨丈, 舅父",-7.00283852394779,6.0673076923076925,other,people,姨丈
Cantonese,uncover,"揭, 揭開",-7.78110795792457,6.129370629370629,verbs,action_words,揭(開)
Cantonese,under,下,-7.431776988241596,6.443349753694581,function_words,directions,下(面/低)
Cantonese,underpants,底褲,-9.944082612217711,6.1875,nouns,clothing,底褲/內褲
Cantonese,understand,明白,-9.829672261039967,4.277777777777778,verbs,action_words,明白
Cantonese,use,用,-6.104304513662894,7.453715775749674,verbs,action_words,用
Cantonese,vegetable,菜,-8.429954879587935,5.771812080536913,nouns,food_drink,菜
Cantonese,vest,背心,-11.138005080690146,7.444444444444445,nouns,clothing,背心
Cantonese,wait,"等, 等陣",-6.727633973007122,7.395377128953771,verbs,action_words,等
Cantonese,wait,"等, 等陣",-6.727633973007122,7.395377128953771,other,games_routines,等陣
Cantonese,walk,行,-6.244652947208622,6.255813953488372,verbs,action_words,行
Cantonese,wallet,銀包,-9.451606127119916,6.490566037735849,nouns,household,銀包
Cantonese,want,"想, 愛, 要",-4.0827785223498,6.936140835346911,verbs,action_words,愛/要
Cantonese,want,"想, 愛, 要",-4.0827785223498,6.936140835346911,function_words,helping_verbs,想
Cantonese,warm,暖,-10.18249363566271,7.36,adjectives,descriptive_words,暖
Cantonese,wash,洗,-5.861933323089429,6.78618925831202,verbs,action_words,洗
Cantonese,washing machine,洗衣機,-9.380147163137773,5.0701754385964914,nouns,furniture_rooms,洗衣機
Cantonese,watch (action),睇,-3.8697820595305803,6.532394169746844,verbs,action_words,睇
Cantonese,water (beverage),水,-6.035094510484719,6.880778588807786,nouns,food_drink,水
Cantonese,water (not beverage),水,-6.035094510484719,6.880778588807786,nouns,outside,水
Cantonese,watermelon,西瓜,-8.722091302389098,4.972972972972973,nouns,food_drink,西瓜
Cantonese,wet (description),濕,-7.730163156309322,6.362126245847176,adjectives,descriptive_words,濕
Cantonese,what,"乜, 乜嘢, 做咩",-4.327091153157564,5.762009695901278,function_words,question_words,乜嘢
Cantonese,what,"乜, 乜嘢, 做咩",-4.327091153157564,5.762009695901278,function_words,question_words,做咩/乜
Cantonese,what time,幾點,-9.548769875573566,5.645833333333333,function_words,question_words,幾點
Cantonese,whatever,是但,-9.751710719570255,5.82051282051282,function_words,quantifiers,是但
Cantonese,wheel,車轆,-9.206483669086932,6.852941176470588,nouns,toys,車轆
Cantonese,when (question),幾時,-7.347020403639056,5.4434389140271495,function_words,question_words,幾時
Cantonese,where (question),邊度,-4.952208064122074,4.986205476631666,function_words,question_words,邊度
Cantonese,white,白,-9.009773374840877,6.325301204819277,adjectives,descriptive_words,白
Cantonese,who,邊個,-4.5219398955573284,4.98955683491766,function_words,question_words,邊個
Cantonese,why,點解,-5.335584636136946,5.484894259818731,function_words,question_words,點解
Cantonese,will,會,-5.477130107045221,7.924121127741037,function_words,helping_verbs,會
Cantonese,wind,風,-8.897295391414188,6.354838709677419,nouns,outside,風
Cantonese,window,窗,-8.167590615120444,6.412371134020619,nouns,furniture_rooms,窗
Cantonese,wolf,狼,-9.363052729778472,7.137931034482759,nouns,animals,狼
Cantonese,write,寫,-6.57365688922231,6.397288842544317,verbs,action_words,寫
Cantonese,yay,好嘢,-7.182922585801553,2.598848368522073,other,games_routines,好嘢
Cantonese,yellow,黃,-9.727018106979884,5.275,adjectives,descriptive_words,黃
Cantonese,yes,係,-2.6564183417432266,5.616414507772021,other,games_routines,係
Cantonese,yesterday,尋日,-12.747442993124245,3,other,time_words,尋日
Cantonese,yucky,"核突, 肉酸",-7.505695978064604,5.389920424403183,adjectives,descriptive_words,肉酸/核突
Cantonese,yummy,"好味, 好食",-7.100230869956439,4.277385159010601,adjectives,descriptive_words,好味/好食
Cantonese,zebra,斑馬,-9.803004013957805,4.486486486486487,nouns,animals,斑馬
Cantonese,zipper,拉鍊,-11.648830704456136,5,nouns,clothing,拉鍊
Cantonese,zoo,動物園,-9.91422964906803,6.515151515151516,other,places,動物園
Hebrew,1PL,"אנו, אנחנו, אני, אתה, אתם, הם",-3.579833515527232,6.573337902673064,function_words,pronouns,אנחנו
Hebrew,1PL.POSS,שלנו,-7.8091545042407065,8.476190476190476,function_words,pronouns,שלנו
Hebrew,1SG,"אנו, אנחנו, אני, אתה, אתם, הם",-3.579833515527232,6.573337902673064,function_words,pronouns,אותי
Hebrew,1SG,"אנו, אנחנו, אני, אתה, אתם, הם",-3.579833515527232,6.573337902673064,function_words,pronouns,אני
Hebrew,1SG.POSS,שלי,-6.4527131062704965,5.495440729483283,function_words,pronouns,שלי
Hebrew,2SG,"אנו, אנחנו, אני, את, אתה, אתם, אתת, הם",-2.2979103056510493,7.044073598630723,function_words,pronouns,אתה
Hebrew,2SG,"אנו, אנחנו, אני, את, אתה, אתם, אתת, הם",-2.2979103056510493,7.044073598630723,function_words,pronouns,אתה/ את
Hebrew,2SG.POSS,שלך,-5.9922242966661,8.022988505747126,function_words,pronouns,שלך
Hebrew,3PL,"אנו, אנחנו, אני, אתה, אתם, הם, המה",-3.577779775287997,6.564295485636115,function_words,pronouns,הם
Hebrew,3SG,"אנו, אנחנו, אני, אתה, אתם, הם",-3.579833515527232,6.573337902673064,function_words,pronouns,הוא
Hebrew,3SG,"אנו, אנחנו, אני, אתה, אתם, הם",-3.579833515527232,6.573337902673064,function_words,pronouns,הוא/ היא
Hebrew,a little,מעט,-10.865511399611131,6.333333333333333,function_words,quantifiers,מעט
Hebrew,a lot,המון,-8.262821714166748,5.339622641509434,function_words,quantifiers,המון
Hebrew,above,מעל,-8.562926306617086,7.076923076923077,function_words,locations,מעל
Hebrew,after,אחרי,-6.890513595021598,6.584905660377358,other,time_words,אח'כ
Hebrew,after,אחרי,-6.890513595021598,6.584905660377358,other,time_words,אחרי
Hebrew,airplane,"מטוס, מטוסים",-9.116311544801873,3.0454545454545454,nouns,vehicles,מטוס
Hebrew,airplane,"מטוס, מטוסים",-9.116311544801873,3.0454545454545454,nouns,vehicles,מטוס/ אווירון
Hebrew,all,"הכל, הכלו, הכלים, מכלת, תכל",-6.531493984123611,5.740131578947368,function_words,quantifiers,הכל
Hebrew,all gone,אין,-5.1321701227133865,5.965182186234818,other,games_routines,אין
Hebrew,also,גם,-4.48496522364551,6.847033898305085,function_words,quantifiers,גם
Hebrew,ambulance,אמבולנס,-9.612748431115763,2.5384615384615383,nouns,vehicles,אמבולנס
Hebrew,animal,"חיה, חייה",-8.467616126812763,4.58139534883721,nouns,animals,חיה
Hebrew,ant,"נמל, נמלה",-8.755298199264542,5.09375,nouns,animals,נמלה
Hebrew,apple,"הפוח, הפוחי, הפוחים",-7.687457569263187,4.052631578947368,nouns,food_drink,תפוח
Hebrew,apron,סינר,-11.558658580171077,3,nouns,clothing,סינר
Hebrew,babysitter,"טיפלו, לטפל, מטפל, מטפלת",-9.073751930383077,8.304347826086957,other,people,מטפלת
Hebrew,babysitter,"טיפלו, לטפל, מטפל, מטפלת",-9.073751930383077,8.304347826086957,other,people,שמרטף/ בייביסיטר
Hebrew,bad,רע,-8.88450993074455,6.142857142857143,adjectives,descriptive_words,רע
Hebrew,ball,"כדור, כדורי, כדורים",-7.431524195125986,4.4227642276422765,nouns,toys,כדור
Hebrew,balloon,"בלון, בלונים",-6.718416272003503,5.2936507936507935,nouns,toys,בלון
Hebrew,banana,בננה,-9.256073487177032,4.947368421052632,nouns,food_drink,בננה
Hebrew,basket,סל,-8.174268316825303,6.706896551724138,nouns,household,סל
Hebrew,bathtub,אמבטיה,-9.160763307372708,4.523809523809524,nouns,furniture_rooms,אמבטיה
Hebrew,beach,ים,-6.871908407190563,6.712962962962963,other,places,ים/ חוף ים
Hebrew,beads,"חרוז, חרוזים",-9.853910487932652,4.2,nouns,toys,חרוזים
Hebrew,bear,"דב, דובי",-6.209172927048642,6.0285714285714285,nouns,animals,דב/ דובי
Hebrew,bedroom,מיטה,-9.479217038491242,4.266666666666667,nouns,furniture_rooms,חדר שינה
Hebrew,bedroom,מיטה,-9.479217038491242,4.266666666666667,nouns,furniture_rooms,מיטה
Hebrew,before,לפני,-8.538233694026715,8.3,other,time_words,לפני
Hebrew,belt,חגורה,-11.153193472062913,3.5,nouns,clothing,חגורה
Hebrew,bench,ספסל,-9.307366781564582,10.11111111111111,nouns,furniture_rooms,ספסל
Hebrew,between,"בין, בינים",-8.562926306617086,7.564102564102564,function_words,locations,בין
Hebrew,bib,סינור,-10.642367848296923,3,nouns,clothing,סינור
Hebrew,big,"גדול, גדולים",-6.162760885284177,5.825,adjectives,descriptive_words,גדול
Hebrew,bird,"ציפור, ציפורים",-7.921072420444692,4.746666666666667,nouns,animals,ציפור
Hebrew,bless,"בירכים, לברך",-10.305895611675709,5.666666666666667,verbs,action_words,לברך
Hebrew,blow,"לנשף, נשף",-11.153193472062913,7,verbs,action_words,לנשוף
Hebrew,boat,סירה,-9.766899110943022,4.2727272727272725,nouns,vehicles,אניה
Hebrew,boat,סירה,-9.766899110943022,4.2727272727272725,nouns,vehicles,סירה
Hebrew,book,"יספר, ספר, ספרים, ספרן, ספרת",-4.947289814270868,6.878869448183042,nouns,toys,ספר
Hebrew,bowl,קערת,-11.153193472062913,8,nouns,household,קערה
Hebrew,bowl,קערת,-11.153193472062913,8,nouns,household,קערה/ קערית
Hebrew,boy,"ילד, ילדה, ילדי, ילדים",-5.436165770656691,6.388583973655324,other,people,ילד
Hebrew,bread,לחם,-6.428759865248004,5.997032640949555,nouns,food_drink,לחם
Hebrew,break,"לשבר, שבר",-8.300562042149595,6.627450980392157,verbs,action_words,לשבור
Hebrew,breast,ציצי,-10.460046291502968,6.2,nouns,body_parts,ציצי
Hebrew,broom,"מטאטא, תטאטא",-9.686856403269486,4.5,nouns,household,מטאטא
Hebrew,brush (object),מברשת,-9.2072833230076,5.45,nouns,household,מברשת
Hebrew,bucket,"דל, דלי, דליים",-8.124671375685931,6.442622950819672,nouns,household,דלי
Hebrew,bug,לתקן,-9.686856403269486,6.583333333333333,nouns,animals,ג'וק
Hebrew,bug,לתקן,-9.686856403269486,6.583333333333333,nouns,animals,ג'וק/ תיקן
Hebrew,build,"בנה, בנויה, בנת",-8.955968894726693,6.884615384615385,verbs,action_words,לבנות
Hebrew,bunny,"ארנבת, שפן",-7.227925239884747,5.701986754966887,nouns,animals,שפן
Hebrew,bunny,"ארנבת, שפן",-7.227925239884747,5.701986754966887,nouns,animals,שפן/ ארנבת
Hebrew,bus,"אוטובוס, אוטובוסים",-9.307366781564582,4.166666666666667,nouns,vehicles,אוטובוס
Hebrew,butter,מרגרינה,-11.558658580171077,7,nouns,food_drink,מרגרינה
Hebrew,butter,מרגרינה,-11.558658580171077,7,nouns,food_drink,מרגרינה/ חמאה
Hebrew,butterfly,"פרפר, פרפרים",-7.324552075573818,5.007299270072993,nouns,animals,פרפר
Hebrew,camera,מצלמה,-10.460046291502968,3.4,nouns,household,מצלמה
Hebrew,can (auxiliary),"איפשר, אפשר",-5.8905032831580275,7.048442906574395,other,games_routines,אפשר
Hebrew,can (auxiliary),"איפשר, אפשר",-5.8905032831580275,7.048442906574395,other,games_routines,יכול
Hebrew,car,אוטו,-5.657392300981244,5.463013698630137,nouns,vehicles,אוטו
Hebrew,car,אוטו,-5.657392300981244,5.463013698630137,nouns,vehicles,אוטו/ מכונית
Hebrew,careful,"זהיר, זהירים",-10.460046291502968,5,adjectives,descriptive_words,זהיר
Hebrew,carpet,"לשטיח, שטיח, שטיחים",-9.686856403269486,5.083333333333333,nouns,furniture_rooms,שטיח
Hebrew,carrot,"גזר, גזרו, גזרים, גזרנו, גזרת, יגזור, לגזר, תגזר",-7.617076772501387,5.852941176470588,nouns,food_drink,גזר
Hebrew,catch,"לתפס, תפס",-9.073751930383077,7.043478260869565,verbs,action_words,לתפוס
Hebrew,chalk,"גיר, גירים",-10.460046291502968,5,nouns,toys,גיר
Hebrew,change,"החליף, החליפו, החלפנו, להחליף, מחליף, מחליפים",-8.955968894726693,6.923076923076923,verbs,action_words,להחליף
Hebrew,chase,לרדף,-10.865511399611131,7.333333333333333,verbs,action_words,לרדוף
Hebrew,cheek,"לחי, לחיים",-8.588244114601377,4.394736842105263,nouns,body_parts,לחי
Hebrew,cheek,"לחי, לחיים",-8.588244114601377,4.394736842105263,nouns,body_parts,לחי/ לחיים
Hebrew,chick,"אפרוח, אפרוחים",-9.032929935862823,4.916666666666667,nouns,animals,אפרוח
Hebrew,child,"ילד, ילדה, ילדי, ילדים, ילדת",-5.427432090687937,6.388465723612622,other,people,ילד/ ילדה
Hebrew,chin,סנטר,-9.2072833230076,6.4,nouns,body_parts,סנטר
Hebrew,choose,"בוחר, בוחרים, בחר, בחרים, בחרת, לבחר, תבחר",-9.160763307372708,7.476190476190476,verbs,action_words,לבחור
Hebrew,clean (description),נקי,-9.418592416674807,6.375,adjectives,descriptive_words,נקי
Hebrew,climb,"טפס, טפסנו, לטפס",-8.017699256133763,7.720588235294118,verbs,action_words,לטפס
Hebrew,close,"יסגרו, לסגר, סגר, סגרן, סתם",-6.218719538932222,6.555288461538462,verbs,action_words,לסגור
Hebrew,close,"יסגרו, לסגר, סגר, סגרן, סתם",-6.218719538932222,6.555288461538462,verbs,action_words,לסתום
Hebrew,closet,ארון,-10.642367848296923,3.5,nouns,furniture_rooms,ארון
Hebrew,cloud,"מענינת, ענן",-9.612748431115763,4.769230769230769,nouns,outside,ענן/ עננים
Hebrew,clown,"ליצן, ליצנים",-7.12190704580795,6.523809523809524,nouns,toys,ליצן
Hebrew,coffee,קפת,-11.558658580171077,15,nouns,food_drink,קפה
Hebrew,cold,קר,-5.573463646076691,5.292191435768262,adjectives,descriptive_words,קר
Hebrew,color (action),"צבע, צבעי, תצבע",-6.2603412136230405,6.942355889724311,verbs,action_words,לצבוע
Hebrew,comb (action),לסרק,-10.172364219051188,5.571428571428571,verbs,action_words,לסרק
Hebrew,comb (object),מסרק,-8.850608379068868,6.758620689655173,nouns,household,מסרק
Hebrew,couch,ספה,-9.949220667736977,4.222222222222222,nouns,furniture_rooms,ספה
Hebrew,cover (action),כיסה,-8.092922677371352,5.095238095238095,verbs,action_words,לכסות
Hebrew,cow,פרה,-8.850608379068868,3.1379310344827585,nouns,animals,פרה
Hebrew,cucumber,מלפפון,-9.418592416674807,3.3125,nouns,food_drink,מלפפון
Hebrew,cup,"כוס, ספל",-7.569674533606803,4.775700934579439,nouns,household,כוס
Hebrew,cup,"כוס, ספל",-7.569674533606803,4.775700934579439,nouns,household,כוס/ ספל
Hebrew,curtain,וילון,-11.558658580171077,6,nouns,furniture_rooms,וילון
Hebrew,cut,"גזר, גזרו, גזרים, גזרנו, גזרת, יגזור, לגזר, תגזר",-7.617076772501387,5.852941176470588,verbs,action_words,לגזור
Hebrew,cut,"גזר, גזרו, גזרים, גזרנו, גזרת, יגזור, לגזר, תגזר",-7.617076772501387,5.852941176470588,verbs,action_words,לחתוך
Hebrew,cute,"חמוד, חמודים",-8.174268316825303,7,adjectives,descriptive_words,חמוד
Hebrew,daddy,אבא,-5.270800020009293,6.765581395348837,other,people,אבא
Hebrew,dance,"ירקד, לרקד, רקד",-8.380604749823132,5.191489361702128,verbs,action_words,לרקוד
Hebrew,deer,"במבי, צבי",-9.361434002834859,6.705882352941177,nouns,animals,אייל
Hebrew,deer,"במבי, צבי",-9.361434002834859,6.705882352941177,nouns,animals,אייל/ צבי/ במבי
Hebrew,descend,"יורדים, ירד, ירדה, ירדו, ירדן, ירדנו, ירדת, ירדתם, לרדת, תרד",-6.679651728553258,7.103053435114504,verbs,action_words,לרדת
Hebrew,do,עשת,-5.940070951578108,5.676363636363637,verbs,action_words,לעשות
Hebrew,dog,"כלב, כלבן",-7.1398179723744795,5.775757575757575,nouns,animals,כלב
Hebrew,doll,בובה,-7.560457878501879,4.074074074074074,nouns,toys,בובה
Hebrew,don't,די,-6.365701729280867,5.111420612813371,other,games_routines,די
Hebrew,donkey,"חמור, חמורים",-9.073751930383077,4.304347826086956,nouns,animals,חמור
Hebrew,door,דלת,-7.053308729465197,7.594444444444444,nouns,furniture_rooms,דלת
Hebrew,down,למטה,-7.8091545042407065,4.571428571428571,function_words,locations,למטה
Hebrew,drawer,מגירת,-9.766899110943022,7.2727272727272725,nouns,furniture_rooms,מגירה
Hebrew,dress (object),שמלת,-10.305895611675709,9,nouns,clothing,שמלה
Hebrew,drive,"לנהג, נהג, נהגת, נוהג",-8.562926306617086,4.589743589743589,verbs,action_words,לנהוג
Hebrew,drop,"הפיל, להפיל",-8.640887848086798,5.5,verbs,action_words,להפיל
Hebrew,dry (action),ליבש,-11.153193472062913,3.5,verbs,action_words,ליבש
Hebrew,dry (description),יבש,-10.305895611675709,10.166666666666666,adjectives,descriptive_words,יבש
Hebrew,ear,"אוזן, אוזנים",-8.047113141340057,6.606060606060606,nouns,body_parts,אוזן
Hebrew,ear,"אוזן, אוזנים",-8.047113141340057,6.606060606060606,nouns,body_parts,אוזן/ אוזניים
Hebrew,eat,"אכל, אכלת",-5.883618574380531,6.383161512027492,verbs,action_words,לאכול
Hebrew,egg,"ביצה, ביצים",-9.032929935862823,4.416666666666666,nouns,food_drink,ביצה
Hebrew,elephant,"פיל, פילים",-8.208754492896473,4.571428571428571,nouns,animals,פיל
Hebrew,empty,ריק,-8.850608379068868,7.413793103448276,adjectives,descriptive_words,ריק
Hebrew,enough,די,-6.365701729280867,5.111420612813371,other,games_routines,די
Hebrew,every,"כול, כולי, כל, לכול",-5.062638022310701,8.424471299093655,function_words,quantifiers,כל
Hebrew,everyone,כולם,-7.6268329474467516,6.534653465346534,function_words,quantifiers,כולם
Hebrew,eye,"עין, עינים",-6.698846175809406,6.723735408560311,nouns,body_parts,עיין
Hebrew,eye,"עין, עינים",-6.698846175809406,6.723735408560311,nouns,body_parts,עין/ עיניים
Hebrew,face,"פנוי, פני, פנים, פנת",-9.307366781564582,6.833333333333333,nouns,body_parts,פנים
Hebrew,fall,ליפול,-9.5437555596288135,4.571428571428571,verbs,action_words,ליפול
Hebrew,fast,"מהר, ממהרת",-6.496063547144111,6.374603174603174,adjectives,descriptive_words,מהר
Hebrew,fat,שמן,-7.708510978461019,6.989247311827957,adjectives,descriptive_words,שמן
Hebrew,faucet,"ברז, לברוז",-9.307366781564582,5.222222222222222,nouns,outside,ברז
Hebrew,find,"ימצא, למצא, מצא, מצאת, תמצא",-7.164209425498639,6.838509316770186,verbs,action_words,למצוא
Hebrew,finger,אצבעת,-9.256073487177032,7.052631578947368,nouns,body_parts,אצבעות
Hebrew,finish,"גמר, גמרו, גמרן, גמרנו, גמרת, יגמור, יגמר, לגמרה, תגמר",-5.851548315422201,5.550748752079867,verbs,action_words,לגמור
Hebrew,firefighter,כבאי,-11.558658580171077,4,other,people,כבאי
Hebrew,fish (animal),"דג, דגים, לדג",-7.201949753481486,4.84516129032258,nouns,animals,דג
Hebrew,fish (food),"דג, דגים, לדג",-7.201949753481486,4.84516129032258,nouns,animals,דג
Hebrew,fish (food),"דג, דגים, לדג",-7.201949753481486,4.84516129032258,nouns,food_drink,דג
Hebrew,fix,לתקן,-9.686856403269486,6.583333333333333,verbs,action_words,לתקן
Hebrew,flag,"דגל, דגלי, דגלים",-8.850608379068868,4.517241379310345,nouns,outside,דגל
Hebrew,flower,"לפרח, פרח, פרחים",-7.201949753481486,5.070967741935484,nouns,outside,פרח
Hebrew,forehead,מצח,-8.91960125055582,4.962962962962963,nouns,body_parts,מצח
Hebrew,fork,מזלג,-9.612748431115763,4.230769230769231,nouns,household,מזלג
Hebrew,friend,"חבר, חברת",-8.244472575498552,9.38888888888889,other,people,חבר
Hebrew,friend,"חבר, חברת",-8.244472575498552,9.38888888888889,other,people,חבר/ חברה
Hebrew,frog,צפרדע,-9.116311544801873,5.863636363636363,nouns,animals,צפרדע
Hebrew,full,מלא,-8.262821714166748,7.566037735849057,adjectives,descriptive_words,מלא
Hebrew,game,משחק,-7.020697143876436,7.064516129032258,nouns,toys,משחק
Hebrew,garage,חניה,-10.642367848296923,7,nouns,furniture_rooms,חניה
Hebrew,garage,חניה,-10.642367848296923,7,nouns,furniture_rooms,חניה/ מוסך
Hebrew,garden,"גן, גנו, גנים",-6.073861646680423,7.295218295218295,nouns,outside,גן
Hebrew,get up,"יקם, לקם, מקם, מקמת, קם",-6.48348476493725,7.210031347962382,verbs,action_words,לקום
Hebrew,give,"יתן, לתת, נתן, נתנת",-6.496063547144111,7.942857142857143,verbs,action_words,לתת
Hebrew,give me five,כיף,-8.88450993074455,4.857142857142857,other,games_routines,כיף/ תן כפה
Hebrew,glove,"כפפה, כפפת",-10.460046291502968,9.2,nouns,clothing,כפפות
Hebrew,glue (object),דבק,-8.88450993074455,7.464285714285714,nouns,toys,דבק
Hebrew,go out,"יצא, יצאת, לצאת, תצא",-6.734352864266315,7.794354838709677,verbs,action_words,לצאת
